X_Category,X_Variable,Y_Variable_Group,Y_Variable,COVID,Derivatives_Expansion,GFC,Post_GFC,Recent
macro,CPI,Return6m,Return6m_.NIFSMCP100,-0.29053777739507913,-0.2846249457571283,0.009594404101294947,-0.19525408422430982,0.3295582537756928
macro,CPI,Return6m,Return6m_.NSEI,-0.2817099237597981,-0.28920111344395594,-0.03649487665954933,-0.24184850169145375,0.10177536456006672
macro,CPI,SemiStd12m,SemiStd12m_.NIFMDCP100,-0.11501261561194637,-0.04013794025960802,0.4665330437284847,-0.2721296881493575,-0.43517443651563714
macro,CPI,SemiStd12m,SemiStd12m_.NIFSMCP100,-0.10673044430769218,0.14912801070312248,0.5337750262166483,-0.2771856498621199,-0.2961652878113773
macro,CPI,SemiStd12m,SemiStd12m_.NSEI,-0.18854016926345754,0.38404047718436474,0.47357350630574513,0.17012498068848378,-0.06503458390450795
macro,CPI,SemiStd3m,SemiStd3m_.NIFMDCP100,0.13412658736025615,0.004860915420540185,0.025078494356817374,0.05189806153698646,-0.32058197753994827
macro,CPI,SemiStd3m,SemiStd3m_.NIFSMCP100,0.1315918651171068,0.09545491393712022,0.13767153928865586,-0.030737139411630195,-0.37581826348646946
macro,CPI,SemiStd3m,SemiStd3m_.NSEI,0.11663114518884182,0.2754210520606186,0.12662376322977104,0.14519226455528172,-0.006370467679071952
macro,CPI,SemiStd6m,SemiStd6m_.NIFMDCP100,0.060740021913979626,0.07589166718280776,0.1188365790542579,-0.08247148823714193,-0.4830539510652053
macro,CPI,SemiStd6m,SemiStd6m_.NIFSMCP100,0.07136174285714597,0.22264463411598143,0.23508852180105955,-0.18641737976671563,-0.5796540737206343
macro,CPI,SemiStd6m,SemiStd6m_.NSEI,0.014737520708681643,0.5156303449461014,0.24145750169829558,0.1976530847972356,-0.11412087658519997
macro,FDI,Drawdown12m,Drawdown12m_.NIFMDCP100,0.03774027074717687,-0.1010324345206037,-0.12152862078792243,-0.12298666443886518,0.07139211718011985
macro,FDI,Drawdown12m,Drawdown12m_.NIFSMCP100,0.09002572059710132,-0.039097236973368026,-0.09737924746061456,-0.14923152149826943,-0.06505921609628602
macro,FDI,Drawdown12m,Drawdown12m_.NSEI,-0.0012788179625608028,-0.15842759462931177,-0.0790479795533493,-0.06649631009609996,0.08415706450662137
macro,FDI,Drawdown3m,Drawdown3m_.NIFMDCP100,0.020727233965204143,-0.2144632969655975,-0.14991729806160878,-0.006424320753614239,-0.024206150228706348
macro,FDI,Drawdown3m,Drawdown3m_.NIFSMCP100,-0.004099672636154255,-0.18798503275818465,-0.1242488329310803,-0.04283442878994905,-0.1254938212717147
macro,FDI,Drawdown3m,Drawdown3m_.NSEI,0.021672475434992844,-0.20159601147594117,-0.11105064970292684,-0.0673612034244737,0.02696399882599421
macro,FDI,Drawdown6m,Drawdown6m_.NIFMDCP100,0.0908538316775371,-0.15055015319331758,-0.22949001464877616,-0.002372633732747237,0.07775751763008676
macro,FDI,Drawdown6m,Drawdown6m_.NIFSMCP100,0.06535729149016632,-0.08954851901725971,-0.1699247991173115,-0.029544442105191138,-0.026639354538506434
macro,FDI,Drawdown6m,Drawdown6m_.NSEI,0.06503954139823157,-0.22202093436243336,-0.176055097937565,-0.1102373213223035,0.08028949509501554
macro,FDI,LogReturn,LogReturn_.NIFMDCP100,0.05231976256904715,-0.28579254829079964,-0.20914984917010235,-0.06612111705353946,0.007998369634592432
macro,FDI,LogReturn,LogReturn_.NIFSMCP100,0.03238075811020382,-0.26040335871308284,-0.16201470346048177,-0.015088807599184172,-0.09512398890279701
macro,FDI,LogReturn,LogReturn_.NSEI,-0.02073406589759002,-0.21919610136192022,-0.22869363845296783,-0.08745954348975818,0.14500712745652372
macro,FDI,Return12m,Return12m_.NIFMDCP100,-0.10787918484065057,-0.056819008091822665,-0.01900600199631682,0.020344736690329407,-0.15466601952095932
macro,FDI,Return12m,Return12m_.NIFSMCP100,-0.0957246583698812,-0.06004877566031486,-0.03438720686581122,0.06408830308203066,-0.14905876266149987
macro,FDI,Return12m,Return12m_.NSEI,-0.11526574135894925,-0.08627604950955951,-0.014126599889222661,0.04867113462587592,-0.21460925816298784
macro,FDI,Return3m,Return3m_.NIFMDCP100,0.09626605408727906,-0.28881220550961273,-0.1297154684365627,0.04844841797715574,0.07799679697379233
macro,FDI,Return3m,Return3m_.NIFSMCP100,0.10443142533198042,-0.25851537754205306,-0.10265459709170119,0.06589447461640026,0.07064548061928295
macro,FDI,Return3m,Return3m_.NSEI,0.09214014305184924,-0.2393331624743414,-0.12422296101976843,-0.002749198419846528,0.0785566556153876
macro,FDI,Return6m,Return6m_.NIFMDCP100,0.2291888722852636,-0.04852822950877255,-0.02749289452332257,-0.057764165985003474,-0.037871934549529196
macro,FDI,Return6m,Return6m_.NIFSMCP100,0.2676049767366348,-0.04994698240188803,0.01343633998469866,-0.014901051317849983,-0.013022676383117875
macro,FDI,Return6m,Return6m_.NSEI,0.19074302338140184,-0.04172822949757065,-0.04576659045873779,-0.10401576479268816,-0.0355227238978726
macro,FDI,SemiStd12m,SemiStd12m_.NIFMDCP100,0.2087128918150813,-0.0007719634547378176,0.19909438114341646,-0.002872926641173205,0.12393503302015975
macro,FDI,SemiStd12m,SemiStd12m_.NIFSMCP100,0.2118478065064775,0.04955066733693029,0.175261951829598,-0.018674693365042797,0.15388128079976704
macro,FDI,SemiStd12m,SemiStd12m_.NSEI,0.19639987683340546,0.08336797870945216,0.14540985858353742,-0.09458819596814849,0.14192283617233226
macro,FDI,SemiStd3m,SemiStd3m_.NIFMDCP100,-0.05912393992990048,0.08672330124657089,0.1474154968933509,-0.20908259709247143,-0.13789517032873225
macro,FDI,SemiStd3m,SemiStd3m_.NIFSMCP100,-0.031928582778289596,0.04561296261061629,0.10482085404677782,-0.10312588614327194,-0.08668949038647972
macro,FDI,SemiStd3m,SemiStd3m_.NSEI,-0.10105484331054716,0.10568403238738373,0.09459561395836452,-0.10212358658657171,-0.1845346501994541
macro,FDI,SemiStd6m,SemiStd6m_.NIFMDCP100,-0.17469313018674396,-0.14602080720249827,0.1590114071793677,0.009233445630618762,-0.014707515092014874
macro,FDI,SemiStd6m,SemiStd6m_.NIFSMCP100,-0.16443398226145842,-0.1367045831588391,0.10957057246417756,0.002219263320465234,0.016176881941786892
macro,FDI,SemiStd6m,SemiStd6m_.NSEI,-0.1876034293926365,-0.08118692522973786,0.10602778478020379,-0.04223363186984131,-0.04984037944495882
macro,REPO,Drawdown12m,Drawdown12m_.NIFMDCP100,-0.08058876777426262,0.1778654850824099,-0.2831600606173523,-0.22103887073988934,0.2234875562558352
macro,REPO,Drawdown12m,Drawdown12m_.NIFSMCP100,-0.38486568340202776,0.1192276572493409,-0.15976322588506192,-0.24729498633654806,0.31437192698426897
macro,REPO,Drawdown12m,Drawdown12m_.NSEI,-0.10800475062575424,-0.26741561761376076,-0.27299630014869447,-0.2280146657504868,0.16447710215887587
macro,REPO,Drawdown3m,Drawdown3m_.NIFMDCP100,-0.2122024580530831,0.1297960961613559,-0.4249282612546515,-0.056036973237444936,0.14842654680467574
macro,REPO,Drawdown3m,Drawdown3m_.NIFSMCP100,-0.16188965444475734,0.05727284306126124,-0.4204734452223713,-0.07640837554013905,0.20025810151722476
macro,REPO,Drawdown3m,Drawdown3m_.NSEI,-0.2739722137130054,-0.14072298383102835,-0.39106369047400763,0.002258755720150582,0.1293909782866485
macro,REPO,Drawdown6m,Drawdown6m_.NIFMDCP100,-0.11396423825446753,0.19279459993241005,-0.44007914884347715,-0.09247775777221225,0.15433030109444618
macro,REPO,Drawdown6m,Drawdown6m_.NIFSMCP100,-0.1152674691878341,0.11540853763714477,-0.37881360220171406,-0.10917053914018963,0.2832139315496561
macro,REPO,Drawdown6m,Drawdown6m_.NSEI,-0.17686770992299114,-0.22376680503976498,-0.41219497845419134,-0.06324444359828402,0.03652478692098791
macro,REPO,LogReturn,LogReturn_.NIFMDCP100,-0.2540516758135735,-0.01771806278569195,-0.39514013395872905,0.03084027675298507,0.1578879687796427
macro,REPO,LogReturn,LogReturn_.NIFSMCP100,-0.2594453088666612,-0.008388077638261486,-0.4174377117376382,0.026785572510148008,0.14487837269473425
macro,REPO,LogReturn,LogReturn_.NSEI,-0.24497941379133534,-0.12171389305459467,-0.3645322883364718,0.03404504179016919,0.1429236672281569
macro,REPO,Return12m,Return12m_.NIFMDCP100,-0.4471456069546569,0.348266875708469,-0.12959554362387593,-0.6224904787236764,0.6089456185454106
macro,REPO,Return12m,Return12m_.NIFSMCP100,-0.4962485145170866,0.12757217683907657,-0.01528397785547179,-0.5076474819943521,0.5413325509762942
macro,REPO,Return12m,Return12m_.NSEI,-0.4099515638737545,0.07449872463838814,-0.10376718552272446,-0.580673881329385,0.5881362618857592
macro,REPO,Return3m,Return3m_.NIFMDCP100,-0.2942580239728762,-0.01367888177959471,-0.5637885285744532,0.023600892721601294,0.18466731814650364
macro,REPO,Return3m,Return3m_.NIFSMCP100,-0.30590575414461085,-0.041879759572492764,-0.544583249281088,0.02202644085343168,0.16653738364435258
macro,REPO,Return3m,Return3m_.NSEI,-0.2729395010479306,-0.26212299512900095,-0.5183070114884201,0.04152477434492152,0.14701469117162566
macro,REPO,Return6m,Return6m_.NIFMDCP100,-0.2704089117499601,0.04781896024975251,-0.5521139139107966,-0.10337435789848338,0.22734299890376053
macro,REPO,Return6m,Return6m_.NIFSMCP100,-0.3621533687938042,-0.07521301138259191,-0.5207156328316103,-0.030983258190587278,0.2409895555152259
macro,REPO,Return6m,Return6m_.NSEI,-0.25667306861284245,-0.2537590606293327,-0.5232448584493026,-0.026986281883215855,0.11570692087173524
macro,REPO,SemiStd12m,SemiStd12m_.NIFMDCP100,-0.03930357192811774,-0.42268009314062693,-0.16149693695800074,0.686094103373758,-0.7591705984200288
macro,REPO,SemiStd12m,SemiStd12m_.NIFSMCP100,0.0024750262104504617,-0.1814517896963851,-0.3001149525639916,0.5841143315293119,-0.7089193910107382
macro,REPO,SemiStd12m,SemiStd12m_.NSEI,-0.1027757083606842,0.08617645830292185,-0.19712607364956872,0.07946836874561235,-0.6317467439668919
macro,REPO,SemiStd3m,SemiStd3m_.NIFMDCP100,0.1973506735899611,-0.16594144480394107,0.5190618702918769,0.1225991836797559,-0.15227336930663196
macro,REPO,SemiStd3m,SemiStd3m_.NIFSMCP100,0.1591251161073293,-0.06784329991046636,0.44736716001867977,0.11161432457749072,-0.23481483376182938
macro,REPO,SemiStd3m,SemiStd3m_.NSEI,0.2504698255792661,0.2934326591662039,0.4443135367832759,-0.019121650082357167,-0.11619311092601452
macro,REPO,SemiStd6m,SemiStd6m_.NIFMDCP100,0.10147566217731793,-0.28696122380758404,0.3496838993132923,0.32082780761346036,-0.4016679141315917
macro,REPO,SemiStd6m,SemiStd6m_.NIFSMCP100,0.10403225897373232,-0.14268864344303495,0.2342834703483891,0.2781794056059048,-0.48287528259847795
macro,REPO,SemiStd6m,SemiStd6m_.NSEI,0.0959928607290583,0.26839065739327356,0.30689064125566207,-0.05382501820364752,-0.23242380186793843
macro,WPI,Drawdown12m,Drawdown12m_.NIFMDCP100,0.4368510033811455,-0.229685942031051,-0.5268121476325303,-0.26853673277367696,-0.3985922878158586
macro,WPI,Drawdown12m,Drawdown12m_.NIFSMCP100,0.23859418379680727,-0.23152332556358085,-0.41498710997489174,-0.12054350735076828,-0.470533444937755
macro,WPI,Drawdown12m,Drawdown12m_.NSEI,0.4354108955777918,0.5116977786254518,-0.5177509178645007,-0.3784910717655256,-0.500532792082001
macro,WPI,Drawdown3m,Drawdown3m_.NIFMDCP100,0.09379740128451085,-0.08491762864379747,-0.5368710321012728,-0.13809102575814092,-0.3062686930592332
macro,WPI,Drawdown3m,Drawdown3m_.NIFSMCP100,0.031253467905909674,-0.03558373056011404,-0.5334748862481717,-0.115348199529479,-0.30210643582777275
macro,WPI,Drawdown3m,Drawdown3m_.NSEI,0.12164574796835373,0.18302024033209005,-0.4976890144351891,-0.2329759146557106,-0.374944621376906
macro,WPI,Drawdown6m,Drawdown6m_.NIFMDCP100,0.33731258819186577,-0.1823035942206291,-0.6407918334983452,-0.1648402658386052,-0.4013318556536935
macro,WPI,Drawdown6m,Drawdown6m_.NIFSMCP100,0.18517033931551066,-0.13051178385784973,-0.5874573256101071,-0.023232429129642684,-0.40125881258017126
macro,WPI,Drawdown6m,Drawdown6m_.NSEI,0.3146693887702361,0.3412028477774748,-0.6291024664273078,-0.3255274750200419,-0.47595272511532133
macro,WPI,LogReturn,LogReturn_.NIFMDCP100,-0.10301136786413675,0.07180936455921288,-0.4738132347199488,-0.09416506820700371,-0.3000676239194612
macro,WPI,LogReturn,LogReturn_.NIFSMCP100,-0.15067103177372662,0.017571965282321748,-0.50358208983941,-0.0517535504250603,-0.34189116133844144
macro,WPI,LogReturn,LogReturn_.NSEI,-0.08169076218786785,0.17066476164923264,-0.4466671837437516,-0.06600182151742018,-0.19028092156526918
macro,WPI,Return12m,Return12m_.NIFMDCP100,0.4100492015197478,-0.07871861979512267,-0.31175221150368776,-0.08951788033876017,-0.1376254632486389
macro,WPI,Return12m,Return12m_.NIFSMCP100,0.3558205044844347,0.04525621881579165,-0.20406465129295243,-0.12615247273863153,-0.1784628451882336
macro,WPI,Return12m,Return12m_.NSEI,0.4014157838455079,0.31206425076561267,-0.30148237963779206,-0.20251295040012665,-0.1017163851661964
macro,WPI,Return3m,Return3m_.NIFMDCP100,-0.17243136216112806,0.16725578043399802,-0.6957261229747242,-0.22432099298655017,-0.5225629532373247
macro,WPI,Return3m,Return3m_.NIFSMCP100,-0.24595595984275934,0.08788656346641967,-0.6746536638285164,-0.1170561972541487,-0.5524534628839952
macro,WPI,Return3m,Return3m_.NSEI,-0.16506108799328637,0.3767905144574995,-0.6649894915028064,-0.2848096875332175,-0.4284684808785025
macro,WPI,Return6m,Return6m_.NIFMDCP100,-0.02899334623384694,0.06923648210792525,-0.7335575195974313,-0.314767990546639,-0.46983316571824535
macro,WPI,Return6m,Return6m_.NIFSMCP100,-0.10046858428606775,0.07765125068648197,-0.7061338525043469,-0.2201675756726264,-0.4496101099367809
macro,WPI,Return6m,Return6m_.NSEI,-0.021231271451123905,0.470594828143134,-0.7350293089329901,-0.4408855089034794,-0.34108949838375446
macro,WPI,SemiStd12m,SemiStd12m_.NIFMDCP100,-0.8260638368185634,0.5101342621917736,0.14235496539159986,0.08398018039997117,0.2403859438059699
macro,WPI,SemiStd12m,SemiStd12m_.NIFSMCP100,-0.7900816389807319,0.265076448984288,-0.026519681927966176,0.20833610920648127,0.29807676119493054
macro,WPI,SemiStd12m,SemiStd12m_.NSEI,-0.8397244820074585,-0.22949030245151159,0.08007058195722276,0.6658372316142332,0.12626280059704406
macro,WPI,SemiStd3m,SemiStd3m_.NIFMDCP100,-0.1874843854376066,0.151449283629826,0.6554898022863029,0.23172796727269176,0.34356341264173224
macro,WPI,SemiStd3m,SemiStd3m_.NIFSMCP100,-0.13763144074922515,0.0389424407084506,0.5875312712502473,0.26673221145050025,0.36252735302538597
macro,WPI,SemiStd3m,SemiStd3m_.NSEI,-0.2573464128976348,-0.3394169236818107,0.612910048734691,0.41458836440511715,0.40782024737576755
macro,WPI,SemiStd6m,SemiStd6m_.NIFMDCP100,-0.4634845246888988,0.30843235760477805,0.5576415474002496,0.21482008096980823,0.1760892123939767
macro,WPI,SemiStd6m,SemiStd6m_.NIFSMCP100,-0.39876663510692134,0.12542667034801475,0.45252110296352327,0.22509494367220095,0.1718689653233028
macro,WPI,SemiStd6m,SemiStd6m_.NSEI,-0.5273453255880791,-0.367767584971856,0.5495316962792803,0.5390448566057441,0.2683102845965891
valuation,Nifty_CAPE,Drawdown12m,Drawdown12m_.NIFMDCP100,0.598956673657307,-0.3582948985764204,0.4442567046271634,0.19911666211240844,-0.12863734209745847
valuation,Nifty_CAPE,Drawdown12m,Drawdown12m_.NIFSMCP100,0.472685862955416,-0.34717084216344957,0.5521600102248695,0.2463484683452025,0.01684741264636922
valuation,Nifty_CAPE,Drawdown12m,Drawdown12m_.NSEI,0.584519535223921,0.3389349288863695,0.4574855758342962,0.014068850120377195,-0.03046589251415454
valuation,Nifty_CAPE,Drawdown3m,Drawdown3m_.NIFMDCP100,0.19134677280100953,-0.28000779377679147,-0.07276364914135718,0.006623783648783594,-0.20828647226141137
valuation,Nifty_CAPE,Drawdown3m,Drawdown3m_.NIFSMCP100,0.14678147049820006,-0.21767893924964526,-0.008040462767813127,-0.007011208244053201,-0.1437791073492511
valuation,Nifty_CAPE,Drawdown3m,Drawdown3m_.NSEI,0.19206665211095955,-0.05258638283154486,-0.0764717356793153,-0.13688367691277792,-0.1768231010645258
valuation,Nifty_CAPE,Drawdown6m,Drawdown6m_.NIFMDCP100,0.4874202121044899,-0.3615714705521756,0.18137914102065422,0.10326349152915283,-0.14805574275174713
valuation,Nifty_CAPE,Drawdown6m,Drawdown6m_.NIFSMCP100,0.4144826637030828,-0.28474594320286456,0.2666770741168204,0.10640229693306966,-0.04577286710342835
valuation,Nifty_CAPE,Drawdown6m,Drawdown6m_.NSEI,0.44814564891459313,0.07442219164832625,0.21505574564712343,-0.08018014646963366,-0.05764405557141021
valuation,Nifty_CAPE,LogReturn,LogReturn_.NIFMDCP100,-0.15082515119818,-0.21630360707972013,-0.19049411963555596,-0.148077254153732,-0.3412340904230446
valuation,Nifty_CAPE,LogReturn,LogReturn_.NIFSMCP100,-0.16618380173206004,-0.23582839244431955,-0.14174705349426334,-0.15143689755448145,-0.3240401854472275
valuation,Nifty_CAPE,LogReturn,LogReturn_.NSEI,-0.13866911945278448,-0.08071791676970518,-0.20559608351852704,-0.1591846359686766,-0.2408565570253649
valuation,Nifty_CAPE,Return12m,Return12m_.NIFMDCP100,0.5746144574054659,-0.008432862542317725,0.5857565667349576,0.5699532045155857,0.3579511871125653
valuation,Nifty_CAPE,Return12m,Return12m_.NIFSMCP100,0.5146735882814333,0.05160965651401991,0.6602520235843377,0.5145978269778657,0.38982679153218847
valuation,Nifty_CAPE,Return12m,Return12m_.NSEI,0.5772309165058729,0.46060403257101834,0.6194966878859975,0.4658613332605267,0.45330529513073575
valuation,Nifty_CAPE,Return3m,Return3m_.NIFMDCP100,-0.0013574395090018296,-0.17470644395742396,-0.011149784551361083,0.016042307745984658,-0.13993890625656993
valuation,Nifty_CAPE,Return3m,Return3m_.NIFSMCP100,-0.05870606027724635,-0.22246802279704056,0.023496033184275757,-0.008579305351440665,-0.15951494963410653
valuation,Nifty_CAPE,Return3m,Return3m_.NSEI,0.01475755133839053,0.10642271957558672,-0.04418361971940397,-0.029145249276956647,-0.01664191717593712
valuation,Nifty_CAPE,Return6m,Return6m_.NIFMDCP100,0.21503210380321336,-0.12510174857288825,0.1717921610726489,0.1819937180899694,0.05676282361644998
valuation,Nifty_CAPE,Return6m,Return6m_.NIFSMCP100,0.13522518357470906,-0.13202534496784213,0.19640890656956503,0.11030222059423317,0.007400458291981149
valuation,Nifty_CAPE,Return6m,Return6m_.NSEI,0.23993835312715808,0.33248626028958295,0.17906892031950336,0.07463239343599316,0.24823215048352815
valuation,Nifty_CAPE,SemiStd12m,SemiStd12m_.NIFMDCP100,-0.8427761257931756,0.16630580914633508,-0.7211884565308626,-0.655151539817757,-0.04867644915860267
valuation,Nifty_CAPE,SemiStd12m,SemiStd12m_.NIFSMCP100,-0.8174011246747842,-0.173275372881965,-0.7694589527091906,-0.4808077770128418,-0.17895949330908584
valuation,Nifty_CAPE,SemiStd12m,SemiStd12m_.NSEI,-0.8380381972509388,-0.550550556049306,-0.7402043366339374,0.04361829137023826,-0.38435062248632906
valuation,Nifty_CAPE,SemiStd3m,SemiStd3m_.NIFMDCP100,-0.37467281003824954,0.25150733570479544,-0.07094053722763559,-0.16223926090168517,0.11184211469850022
valuation,Nifty_CAPE,SemiStd3m,SemiStd3m_.NIFSMCP100,-0.3366047653894646,0.13785837308181942,-0.16173481834689893,-0.05887078792628338,0.0953278829665651
valuation,Nifty_CAPE,SemiStd3m,SemiStd3m_.NSEI,-0.41091488016011835,-0.10160799742613191,-0.07460874566053273,0.04470766704201459,0.018381769023664608
valuation,Nifty_CAPE,SemiStd6m,SemiStd6m_.NIFMDCP100,-0.6348341982067363,0.1950261286272322,-0.32550699614651923,-0.3454937535164805,0.10071058083953947
valuation,Nifty_CAPE,SemiStd6m,SemiStd6m_.NIFSMCP100,-0.5913466340052227,-0.021638634312556887,-0.435461466533843,-0.16924737015426852,0.11266908915494801
valuation,Nifty_CAPE,SemiStd6m,SemiStd6m_.NSEI,-0.6678302173475987,-0.3316426575581325,-0.3637673825189614,0.08527815979188136,-0.13442992766166179
valuation,Nifty_Div_Yield,Drawdown12m,Drawdown12m_.NIFMDCP100,-0.5784339109628501,0.31998131303812505,-0.30943176850231235,-0.2850995052842602,0.2564653910904834
valuation,Nifty_Div_Yield,Drawdown12m,Drawdown12m_.NIFSMCP100,-0.6487416499401264,0.28540742691821347,-0.4147260923264906,-0.33051192523432976,0.16361186325248583
valuation,Nifty_Div_Yield,Drawdown12m,Drawdown12m_.NSEI,-0.5627912993257094,-0.004200612576726941,-0.30754179900413836,-0.1544332613717919,0.2389210863022375
valuation,Nifty_Div_Yield,Drawdown3m,Drawdown3m_.NIFMDCP100,-0.1276022015576971,0.2536104775256856,0.1335811976619135,-0.05113005095048649,0.24966011570404018
valuation,Nifty_Div_Yield,Drawdown3m,Drawdown3m_.NIFSMCP100,-0.12416981342301818,0.23296808868166782,0.11295250474120025,-0.05133397622726409,0.19415097439286944
valuation,Nifty_Div_Yield,Drawdown3m,Drawdown3m_.NSEI,-0.08671995426018687,0.19281234776256564,0.17467619837296489,0.05546613690480772,0.3057152871513488
valuation,Nifty_Div_Yield,Drawdown6m,Drawdown6m_.NIFMDCP100,-0.5067038289862799,0.3497233902290052,-0.025787870473790695,-0.15087530454425258,0.26772122148694105
valuation,Nifty_Div_Yield,Drawdown6m,Drawdown6m_.NIFSMCP100,-0.5324558265078079,0.2500163296011105,-0.10195377592088978,-0.15694492596113965,0.18663802280837768
valuation,Nifty_Div_Yield,Drawdown6m,Drawdown6m_.NSEI,-0.45990507823361393,0.26226995126934477,-0.0373532274573538,-0.013969993728941275,0.24163604702949446
valuation,Nifty_Div_Yield,LogReturn,LogReturn_.NIFMDCP100,0.21034625260326456,0.2797682506211656,0.23766878913917414,0.05967175128833549,0.34067446891292547
valuation,Nifty_Div_Yield,LogReturn,LogReturn_.NIFSMCP100,0.19586588461423118,0.31517175481035015,0.22798173440598804,0.06316518954598495,0.3285194136895902
valuation,Nifty_Div_Yield,LogReturn,LogReturn_.NSEI,0.24401541611692407,0.16403446899399257,0.25362023832618885,0.07676813460760783,0.30574092065738506
valuation,Nifty_Div_Yield,Return12m,Return12m_.NIFMDCP100,-0.704962405292642,0.04749495058741981,-0.6620574020987935,-0.6758719504423062,-0.13496732347991341
valuation,Nifty_Div_Yield,Return12m,Return12m_.NIFSMCP100,-0.708070084557921,0.06210648058866371,-0.6623616285792864,-0.6054854620165979,-0.1572673947195757
valuation,Nifty_Div_Yield,Return12m,Return12m_.NSEI,-0.7187181107747732,-0.20551509211613309,-0.6283875795969434,-0.5952594599051436,-0.21566637533291436
valuation,Nifty_Div_Yield,Return3m,Return3m_.NIFMDCP100,-0.17586426255952745,0.4036417040664689,0.19118830832122724,-0.030298928854161775,0.36122844345840066
valuation,Nifty_Div_Yield,Return3m,Return3m_.NIFSMCP100,-0.1765467293097937,0.4303953455931843,0.21500253170539463,-0.018654962466888886,0.3672062677332796
valuation,Nifty_Div_Yield,Return3m,Return3m_.NSEI,-0.08446990888962375,0.2724298484609484,0.28739637375069815,0.036597156207002046,0.24947823796466911
valuation,Nifty_Div_Yield,Return6m,Return6m_.NIFMDCP100,-0.5323706003194806,0.03752696256595697,-0.24833180391067092,-0.24639244148392087,0.12361569628982828
valuation,Nifty_Div_Yield,Return6m,Return6m_.NIFSMCP100,-0.5040713499334235,0.05257327266106169,-0.22724710691901193,-0.18468983705862446,0.17105606853645783
valuation,Nifty_Div_Yield,Return6m,Return6m_.NSEI,-0.5110891645397001,-0.18536761588048564,-0.16197038177696096,-0.11738615264227797,-0.09239769810446823
valuation,Nifty_Div_Yield,SemiStd12m,SemiStd12m_.NIFMDCP100,0.6093256172985739,-0.012281204726976967,0.49912026701900514,0.7191702855181548,-0.12434163436392745
valuation,Nifty_Div_Yield,SemiStd12m,SemiStd12m_.NIFSMCP100,0.6297999629142389,0.19320336598450832,0.5141468431866065,0.5891297307519086,-0.021106362940579857
valuation,Nifty_Div_Yield,SemiStd12m,SemiStd12m_.NSEI,0.5824563189471879,0.3728858363746001,0.5392016877114132,0.05901731933458443,0.14453416258688268
valuation,Nifty_Div_Yield,SemiStd3m,SemiStd3m_.NIFMDCP100,0.46898704309778405,-0.21029874568605436,-0.12708934276652056,0.17062596661199897,-0.24693035830430546
valuation,Nifty_Div_Yield,SemiStd3m,SemiStd3m_.NIFSMCP100,0.446489080748747,-0.14929205512623095,-0.08809029904959718,0.11471887810826147,-0.22048687332235997
valuation,Nifty_Div_Yield,SemiStd3m,SemiStd3m_.NSEI,0.4796207710897197,-0.09883002604368396,-0.22868303883507823,-0.009408008026114835,-0.2364844447927892
valuation,Nifty_Div_Yield,SemiStd6m,SemiStd6m_.NIFMDCP100,0.7353961330680512,0.01336515747599346,0.24134445844259694,0.41399057328286815,-0.13445688439569045
valuation,Nifty_Div_Yield,SemiStd6m,SemiStd6m_.NIFSMCP100,0.7306464021434552,0.1522089320365906,0.3095120058410214,0.31415779488272255,-0.16572364102490822
valuation,Nifty_Div_Yield,SemiStd6m,SemiStd6m_.NSEI,0.71934304313531,0.3197478550304107,0.19864976953791363,-0.03101704346009674,0.02136457721920984
valuation,Nifty_EPS,Drawdown12m,Drawdown12m_.NIFMDCP100,0.22127466937183285,-0.20951218829828536,0.008284233738981609,0.017036435869202077,-0.33678666588734957
valuation,Nifty_EPS,Drawdown12m,Drawdown12m_.NIFSMCP100,-0.16820067838565234,-0.20331020598465568,-0.05788597726016631,0.04137772897904173,-0.274510315850657
valuation,Nifty_EPS,Drawdown12m,Drawdown12m_.NSEI,0.20224686550054538,0.3441638983974232,0.009270494175084966,0.06544241408607716,-0.1674030302786172
valuation,Nifty_EPS,Drawdown3m,Drawdown3m_.NIFMDCP100,0.034326666053631855,-0.05625300160426145,0.25440126533619967,-0.20111162097388713,-0.2062875489683275
valuation,Nifty_EPS,Drawdown3m,Drawdown3m_.NIFSMCP100,0.0038729834363650933,-0.01570184475671422,0.24618676399395079,-0.18626227782961055,-0.1841967602289767
valuation,Nifty_EPS,Drawdown3m,Drawdown3m_.NSEI,0.02505055063787307,0.18471781733263845,0.24888672048259983,-0.050691149686753,-0.03353803341998485
valuation,Nifty_EPS,Drawdown6m,Drawdown6m_.NIFMDCP100,0.15638145934712733,-0.1956453108511853,0.169002843975168,-0.08485612377462082,-0.25919471619769446
valuation,Nifty_EPS,Drawdown6m,Drawdown6m_.NIFSMCP100,-0.0028170833009465383,-0.13819796434282136,0.1457487617445342,-0.06435885130459675,-0.33564649636315813
valuation,Nifty_EPS,Drawdown6m,Drawdown6m_.NSEI,0.12438388662789455,0.20163972325317325,0.15183127073384464,0.014082194181626243,-0.02810983018172101
valuation,Nifty_EPS,LogReturn,LogReturn_.NIFMDCP100,-0.12429281842094962,0.06601133401377801,0.2637297059402299,-0.18487261823502246,-0.17900153995679313
valuation,Nifty_EPS,LogReturn,LogReturn_.NIFSMCP100,-0.1726371038327544,0.02261623144003068,0.24775033107413644,-0.20062675988974285,-0.1991375401479538
valuation,Nifty_EPS,LogReturn,LogReturn_.NSEI,-0.09180848289754899,0.16846149185420445,0.24178145119313302,-0.08799689966742526,-0.07457663406142061
