Date,.SPX,.NSEI,.NIFSMCP100,.VIX,.NIFMDCP100
6/21/2007,1522.19,4267.4,3647.55,14.21,5822.35
6/22/2007,1502.56,4252.05,3645.34,15.75,5825.9
6/25/2007,1497.74,4259.4,3646.71,16.65,5827.1
6/26/2007,1492.89,4285.7,3682.22,18.89,5877.75
6/27/2007,1506.34,4263.95,3700.64,15.53,5865.8
6/28/2007,1505.71,4282,3715.12,15.54,5886.85
6/29/2007,1503.35,4318.3,3730.77,16.23,5975.65
7/2/2007,1519.43,4313.75,3761.02,15.4,5999.4
7/3/2007,1524.87,4357.55,3797.42,14.92,6041.75
7/4/2007,,4359.3,3797.82,,6035.6
7/5/2007,1525.4,4353.95,3766.27,15.48,5991.2
7/6/2007,1530.44,4384.85,3779.48,14.72,5994.65
7/9/2007,1531.85,4419.4,3808.49,15.16,6051.2
7/10/2007,1510.12,4406.05,3798.51,17.57,6028.85
7/11/2007,1518.76,4387.15,3831.04,16.64,6063.25
7/12/2007,1547.7,4446.15,3872.08,15.54,6157.85
7/13/2007,1552.5,4504.55,3882.39,15.15,6205
7/16/2007,1549.52,4512.15,3899.21,15.59,6261.45
7/17/2007,1549.37,4496.75,3877.8,15.63,6233.3
7/18/2007,1546.17,4499.55,3864.28,16,6219.95
7/19/2007,1553.08,4562.1,3895.47,15.23,6278.3
7/20/2007,1534.1,4566.05,3902.98,16.95,6268.8
7/23/2007,1541.57,4619.35,3914.82,16.81,6327.4
7/24/2007,1511.04,4620.75,3896.74,18.55,6281.6
7/25/2007,1518.09,4588.7,3881.45,18.1,6207.45
7/26/2007,1482.66,4619.8,3903.51,20.74,6226.35
7/27/2007,1458.95,4445.2,3802.71,24.17,6032.4
7/30/2007,1473.91,4440.05,3816.71,20.87,6048.3
7/31/2007,1455.27,4528.85,3866.38,23.52,6177.7
8/1/2007,1465.81,4345.85,3712.9,23.67,5923.65
8/1/2007,1465.81,4345.85,3712.9,23.67,5923.65
8/2/2007,1472.2,4356.35,3729.32,21.22,5962.3
8/3/2007,1433.06,4401.55,3780.05,25.16,6051.35
8/6/2007,1467.67,4339.5,3736.47,22.94,5975.35
8/7/2007,1476.71,4356.35,3766.22,21.56,6017.9
8/8/2007,1497.49,4462.1,3810.77,21.45,6127.6
8/9/2007,1453.09,4403.2,3756.96,26.48,6009.3
8/10/2007,1453.64,4333.35,3743.17,28.3,5937.75
8/13/2007,1452.92,4373.65,3779.64,26.57,5996.75
8/14/2007,1426.54,4370.2,3762.83,27.68,5999.95
8/15/2007,1406.7,,,30.67,
8/16/2007,1411.27,4178.6,3643.97,30.83,5763.7
8/17/2007,1445.94,4108.05,3594.47,29.99,5650.55
8/20/2007,1445.55,4209.05,3648.21,26.33,5736.95
8/21/2007,1447.12,4074.9,3532.17,25.25,5519.75
8/22/2007,1464.07,4153.15,3545.46,22.89,5563.1
8/23/2007,1462.5,4114.95,3516.67,22.62,5526.3
8/24/2007,1479.37,4190.15,3575.08,20.72,5623.45
8/27/2007,1466.79,4302.6,3664.97,22.72,5799.6
8/28/2007,1432.36,4320.7,3686.02,26.3,5846.5
8/29/2007,1463.76,4359.3,3708.77,23.81,5880.05
8/30/2007,1457.64,4412.3,3735.1,25.06,5912.3
8/31/2007,1473.99,4464,3812.21,23.38,6043.8
9/3/2007,,4474.75,3867.96,,6146.75
9/4/2007,1489.42,4479.25,3899.75,22.78,6166
9/5/2007,1472.29,4475.85,3903.23,24.58,6166.05
9/6/2007,1478.55,4518.6,3939.85,23.99,6207.55
9/7/2007,1453.55,4509.5,3919.35,26.23,6208.55
9/10/2007,1451.7,4507.85,3945.45,27.38,6235.75
9/11/2007,1471.49,4497.05,3929.41,25.27,6252.8
9/12/2007,1471.56,4496.85,3951.13,24.96,6275.4
9/13/2007,1483.95,4528.95,3970.82,24.76,6336.75
9/14/2007,1484.25,4518,3954.23,24.92,6279.9
9/17/2007,1476.65,4494.65,3981.53,26.48,6311.5
9/18/2007,1519.78,4546.2,4014.7,20.35,6393.95
9/19/2007,1529.03,4732.35,4092.89,20.03,6518.45
9/20/2007,1518.75,4747.55,4073.63,20.45,6584.1
9/21/2007,1525.75,4837.55,4073.44,19,6622.75
9/24/2007,1517.73,4932.2,4097.89,19.37,6701.1
9/25/2007,1517.21,4938.85,4099.96,18.6,6695.25
9/26/2007,1525.42,4940.5,4118.21,17.63,6740.85
9/27/2007,1531.38,5000.55,4119.89,17,6723.15
9/28/2007,1526.75,5021.35,4155.22,18,6867.2
10/1/2007,1547.04,5068.95,4204.73,17.84,6962
10/2/2007,1546.63,,,18.49,
10/3/2007,1539.59,5210.8,4208.37,18.8,6980.1
10/4/2007,1542.84,5208.65,4220.53,18.44,6977.05
10/5/2007,1557.59,5185.85,4192.8,16.91,6910.45
10/8/2007,1552.58,5085.1,4037.77,17.46,6672.75
10/9/2007,1565.15,5327.25,4146.21,16.12,6856.15
10/10/2007,1562.47,5441.45,4204.38,16.67,6926.7
10/11/2007,1554.41,5524.85,4254.76,18.88,7030.75
10/12/2007,1561.8,5428.25,4246.28,17.73,6931.1
10/15/2007,1548.71,5670.4,4361.43,19.25,7112.85
10/16/2007,1538.53,5668.05,4415.32,20.02,7134.95
10/17/2007,1541.24,5559.3,4344.21,18.54,6957.5
10/18/2007,1540.08,5351,4221.19,18.5,6797.8
10/19/2007,1500.63,5215.3,4126.05,22.96,6589.1
10/22/2007,1506.33,5184,4131.24,21.64,6665.8
10/23/2007,1519.59,5473.7,4266.11,20.41,6982.2
10/24/2007,1515.88,5496.15,4327.65,20.8,7054.8
10/25/2007,1514.4,5568.95,4403.24,21.17,7114.6
10/26/2007,1535.28,5702.3,4493.27,19.56,7292
10/29/2007,1540.98,5905.9,4561.2,19.87,7420.3
10/30/2007,1531.02,5868.75,4534.18,21.07,7395.15
10/30/2007,1531.02,5868.75,4534.18,21.07,7395.15
10/31/2007,1549.38,5900.65,4608.56,18.53,7450.35
11/1/2007,1508.44,5866.45,4548.33,23.21,7355.65
11/2/2007,1509.65,5932.4,4589.52,23.01,7422.75
11/5/2007,1502.17,5847.3,4607.8,24.31,7473.4
11/6/2007,1520.27,5786.5,4596.48,21.39,7428.3
11/7/2007,1475.62,5782.35,4551.85,26.49,7403.85
11/8/2007,1474.77,5698.75,4536.34,26.16,7341.5
11/9/2007,1453.7,5663.25,4597.75,28.5,7386.25
11/12/2007,1439.18,5617.1,4599.22,31.09,7309.65
11/13/2007,1481.05,5695.4,4653.33,24.1,7452.9
11/14/2007,1470.58,5937.9,4740.24,25.94,7688.7
11/15/2007,1451.15,5912.1,4787.41,28.06,7855.25
11/16/2007,1458.74,5906.85,4844.34,25.49,7949.15
11/19/2007,1433.27,5907.65,4989.04,26.01,8177.4
11/20/2007,1439.7,5780.9,4971.85,24.88,8004.05
11/21/2007,1416.77,5561.05,4770.76,26.84,7635.05
11/22/2007,,5519.35,4679.43,,7503.35
11/23/2007,1440.7,5608.6,4750.44,25.61,7625.15
11/26/2007,1407.22,5731.7,4870.25,28.91,7757.25
11/27/2007,1428.23,5698.15,4850.66,26.28,7829.55
11/28/2007,1469.02,5617.55,4872.85,24.11,7745.8
11/29/2007,1469.72,5634.6,4834.12,23.97,7718.85
11/30/2007,1481.14,5762.75,4931.71,22.87,7993.7
12/3/2007,1472.42,5865,5039.38,23.61,8207.75
12/4/2007,1462.79,5858.35,5140.75,23.79,8308.95
12/5/2007,1485.01,5940,5223.39,22.53,8466.8
12/6/2007,1507.34,5954.7,5230.05,20.96,8469.15
12/7/2007,1504.66,5974.3,5237.56,20.85,8475.1
12/10/2007,1515.96,5960.6,5279.38,20.74,8547.45
12/11/2007,1477.65,6097.25,5317.99,23.59,8672.1
12/12/2007,1486.59,6159.3,5407.56,22.47,8839.85
12/13/2007,1488.41,6058.1,5427.6,22.56,8865.5
12/14/2007,1467.95,6047.7,5496.1,23.27,8938.8
12/17/2007,1445.9,5777,5312.74,24.52,8569.4
12/18/2007,1454.98,5742.3,5326.86,22.64,8579.4
12/19/2007,1453,5751.15,5309.04,21.68,8559.15
12/20/2007,1460.12,5766.5,5304.09,20.58,8504.25
12/21/2007,1484.46,,,18.47,
12/24/2007,1496.45,5985.1,5411.56,18.6,8690.45
12/26/2007,1497.66,6070.75,5522.97,18.66,8888.1
12/27/2007,1476.37,6081.5,5558.87,20.26,8903.55
12/28/2007,1478.49,6079.7,5660.44,20.74,9068.05
12/31/2007,1468.36,6138.6,5800.74,22.5,9199.85
1/1/2008,,6144.35,5919.62,,9393.7
1/2/2008,1447.16,6179.4,5996.18,23.17,9592.6
1/3/2008,1447.16,6178.55,5994.07,22.49,9581.8
1/4/2008,1411.63,6274.3,6028.32,23.94,9637.15
1/7/2008,1416.18,6279.1,6048.06,23.79,9655.45
1/8/2008,1390.19,6287.85,5867.89,25.43,9417.5
1/9/2008,1409.13,6272,5806.86,24.12,9333.35
1/10/2008,1420.33,6156.95,5598.64,23.45,9024.4
1/11/2008,1401.02,6200.1,5563.45,23.68,8973.8
1/14/2008,1416.25,6206.8,5643.71,22.9,9047.65
1/15/2008,1380.95,6074.25,5563.75,23.34,8973
1/16/2008,1373.2,5935.75,5451,24.38,8826.75
1/17/2008,1333.25,5913.2,5523.91,28.46,8832.85
1/18/2008,1325.19,5705.3,5256.52,27.18,8368.05
1/21/2008,,5208.8,4621.17,,7373.65
1/22/2008,1310.5,4899.3,4209.82,31.01,6850.8
1/23/2008,1338.6,5203.4,4541.79,29.02,7365.4
1/24/2008,1352.07,5033.45,4383.1,27.78,7128.5
1/25/2008,1330.61,5383.35,4643.92,29.08,7593.4
1/28/2008,1353.97,5274.1,4631.19,27.78,7637.45
1/28/2008,1353.97,5274.1,4631.19,27.78,7637.45
1/29/2008,1362.3,5280.8,4656.95,27.32,7609.7
1/30/2008,1355.81,5167.6,4560.29,27.62,7426
1/31/2008,1378.55,5137.45,4543.29,26.2,7308.05
2/1/2008,1395.42,5317.25,4555.24,24.02,7306.55
2/4/2008,1380.82,5463.5,4653.63,25.99,7551.6
2/5/2008,1336.64,5483.9,4691.24,28.24,7609.15
2/6/2008,1326.45,5322.55,4653.55,28.97,7482.45
2/7/2008,1336.91,5133.25,4565.62,27.66,7282.05
2/8/2008,1331.29,5120.35,4469.89,28.01,7157.7
2/11/2008,1339.13,4857,4249.92,27.6,6760.5
2/12/2008,1348.86,4838.25,4128.74,26.33,6642.4
2/13/2008,1367.21,4929.45,4116.5,24.88,6696.35
2/14/2008,1348.86,5202,4322.37,25.54,7051.4
2/15/2008,1349.99,5302.9,4390.1,25.02,7216.25
2/18/2008,,5276.9,4428.86,,7220.4
2/19/2008,1348.78,5280.8,4470.74,25.59,7261.9
2/20/2008,1360.03,5154.45,4433.52,24.4,7153.05
2/21/2008,1342.53,5191.8,4487.83,25.12,7182.5
2/22/2008,1353.11,5110.75,4454.19,24.06,7094.75
2/25/2008,1371.8,5200.7,4468.98,23.03,7086.75
2/26/2008,1381.29,5270.05,4536.83,21.9,7191.05
2/27/2008,1380.02,5268.4,4537.9,22.69,7233.95
2/28/2008,1367.68,5285.1,4530.75,23.53,7219.85
2/29/2008,1330.63,5223.5,4538.21,26.54,7245.8
3/3/2008,1331.34,4953,4322.85,26.28,6975.05
3/4/2008,1326.75,4864.25,4209.94,25.52,6825.75
3/5/2008,1333.7,4921.4,4177.95,24.6,6743.2
3/6/2008,1304.34,,,27.55,
3/7/2008,1293.37,4771.6,4006.4,27.49,6501.35
3/10/2008,1273.37,4800.4,3971.9,29.38,6532.1
3/11/2008,1320.65,4865.9,4102.7,26.36,6799.35
3/12/2008,1308.77,4872,4065.23,27.22,6698.4
3/13/2008,1315.48,4623.6,3840.98,27.29,6315.25
3/14/2008,1288.14,4745.8,3877.26,31.16,6394.05
3/17/2008,1276.6,4503.1,3619.26,32.24,5907.75
3/18/2008,1330.74,4533,3563.87,25.79,5861.3
3/19/2008,1298.42,4573.95,3500.46,29.84,5847.7
3/20/2008,1329.51,,,26.62,
3/24/2008,1349.88,4609.85,3364.39,25.73,5761.3
3/25/2008,1352.99,4877.5,3565.8,25.72,6115.9
3/26/2008,1341.13,4828.85,3618.77,26.08,6161.2
3/27/2008,1325.76,4830.25,3652.02,25.88,6137.9
3/28/2008,1315.22,4942,3809.16,25.71,6353.35
3/31/2008,1322.7,4734.5,3769.9,25.61,6240.65
4/1/2008,1370.18,4739.55,3739.68,22.68,6207.5
4/2/2008,1367.53,4754.2,3719.99,23.43,6231.2
4/3/2008,1369.31,4771.6,3690.53,23.21,6235.2
4/4/2008,1370.4,4647,3637.88,22.45,6110.3
4/7/2008,1372.54,4761.2,3700.83,22.42,6202.25
4/8/2008,1365.54,4709.65,3725.63,22.36,6253.2
4/9/2008,1354.49,4747.05,3788.43,22.81,6330.65
4/10/2008,1360.55,4733,3776.47,21.98,6338.7
4/11/2008,1332.83,4777.8,3798.45,23.46,6384.9
4/14/2008,1328.32,,,23.82,
4/15/2008,1334.43,4879.65,3839.65,22.78,6483.25
4/16/2008,1364.71,4887.3,3907.69,20.53,6559.55
4/17/2008,1365.56,4958.4,3995.97,20.37,6691.3
4/18/2008,1390.33,,,20.13,
4/21/2008,1388.17,5037,4082.55,20.5,6838.25
4/22/2008,1375.94,5049.3,4120.15,20.87,6865.5
4/23/2008,1379.93,5022.8,4131.6,20.26,6866.25
4/24/2008,1388.82,4999.85,4092.35,20.06,6810.95
4/25/2008,1397.84,5111.7,4117.82,19.59,6849.45
4/28/2008,1396.37,5089.65,4127.28,19.64,6888.25
4/29/2008,1390.94,5195.5,4186.28,20.24,7011.1
4/30/2008,1385.59,5165.9,4203,20.79,7004.8
5/1/2008,1409.34,,,18.88,
5/2/2008,1413.9,5228.2,4235.72,18.18,7089.95
5/5/2008,1407.49,5192.25,4258.03,18.9,7142.45
5/6/2008,1418.26,5144.65,4202.85,18.21,7042.5
5/7/2008,1392.57,5135.5,4184.06,19.73,7025
5/8/2008,1397.68,5081.7,4145.08,19.4,6959.15
5/9/2008,1388.28,4982.6,4050.6,19.41,6782.45
5/12/2008,1403.58,5012.65,4016.3,17.79,6737.65
5/13/2008,1403.04,4957.8,4017.91,17.98,6738.9
5/14/2008,1408.66,5011.75,4042.51,17.66,6798.35
5/15/2008,1423.57,5115.25,4110.66,16.3,6896.1
5/16/2008,1425.35,5157.7,4152.22,16.47,6952.7
5/19/2008,1426.63,,,17.01,
5/20/2008,1413.4,5104.95,4160.76,17.58,6903.55
5/21/2008,1390.71,5117.65,4195.61,18.59,6956.75
5/22/2008,1394.35,5025.45,4129.44,18.05,6839.55
5/23/2008,1375.93,4946.55,4063.95,19.55,6747.4
5/26/2008,,4875.05,3969.74,,6582.75
5/27/2008,1385.35,4859.8,3930.69,19.64,6522.05
5/28/2008,1390.84,4918.35,3977.43,19.07,6577.6
5/29/2008,1398.26,4835.3,3954.44,18.14,6561.9
5/30/2008,1400.38,4870.1,3968.77,17.83,6562.7
6/2/2008,1385.67,4739.6,3848.41,19.83,6430.35
6/3/2008,1377.65,4715.9,3813.48,20.24,6388.95
6/4/2008,1377.2,4585.6,3720.67,20.8,6200.25
6/5/2008,1404.05,4676.95,3731.1,18.63,6214.95
6/6/2008,1360.68,4627.8,3712.87,23.56,6193.2
6/9/2008,1361.76,4500.95,3607.33,23.12,6020.8
6/10/2008,1358.44,4449.8,3591.86,23.18,5969.9
6/11/2008,1335.49,4523.6,3647.61,24.12,6058.3
6/12/2008,1339.87,4539.35,3682.35,23.33,6104.4
6/13/2008,1360.03,4517.1,3720.47,21.22,6091.1
6/16/2008,1360.14,4572.5,3766.42,20.95,6151
6/17/2008,1350.93,4653,3824.3,21.13,6274.65
6/18/2008,1337.81,4582.4,3810.15,22.24,6213.65
6/19/2008,1342.83,4504.25,3747.89,21.58,6096.05
6/20/2008,1317.93,4347.55,3630.37,22.87,5890.2
6/23/2008,1318,4266.4,3503.44,22.64,5657.45
6/24/2008,1314.29,4191.1,3462.44,22.42,5563.9
6/25/2008,1321.97,4252.65,3487.85,21.14,5610.35
6/26/2008,1283.15,4315.85,3494.62,23.93,5575.4
6/27/2008,1278.38,4136.65,3398.33,23.44,5418.75
6/30/2008,1280,4040.55,3289.44,23.95,5238.85
7/1/2008,1284.91,3896.75,3132.28,23.65,4992.95
7/2/2008,1261.52,4093.35,3229.74,25.92,5166.4
7/3/2008,1262.9,3925.75,3144.53,24.8,5019.5
7/4/2008,,4016,3230.14,,5149.1
7/7/2008,1252.31,4030,3269.34,25.78,5191.5
7/8/2008,1273.7,3988.55,3245.94,23.15,5183.2
7/9/2008,1244.69,4157.1,3325.74,25.23,5358.1
7/10/2008,1253.39,4162.2,3327.75,25.59,5361.2
7/11/2008,1239.49,4049,3271.61,27.49,5236.7
7/14/2008,1228.3,4039.7,3244.44,28.48,5218.2
7/15/2008,1214.91,3861.1,3151.65,28.54,5027.15
7/16/2008,1245.36,3816.7,3111.36,25.1,4951.1
7/17/2008,1260.32,3947.2,3127.12,25.01,5046.05
7/18/2008,1260.68,4092.25,3161.84,24.05,5149.2
7/21/2008,1260,4159.5,3155.83,23.05,5173.1
7/22/2008,1277,4240.1,3204.51,21.18,5277.5
7/23/2008,1282.19,4476.8,3346.08,21.31,5600.15
7/24/2008,1252.54,4433.55,3353.04,23.44,5585.4
7/25/2008,1257.76,4311.85,3342.39,22.91,5564.4
7/28/2008,1234.37,4332.1,3385,24.23,5605.8
7/29/2008,1263.2,4189.85,3319.64,22.03,5442.7
7/30/2008,1284.26,4313.55,3368.32,21.21,5564.7
7/31/2008,1267.38,4332.95,3366.68,22.94,5536.95
8/1/2008,1260.31,4413.55,3414.94,22.57,5637.55
8/4/2008,1249.01,4395.35,3466.04,23.49,5766.3
8/5/2008,1284.88,4502.85,3510.37,21.14,5861.25
8/6/2008,1289.19,4517.55,3499.97,20.23,5863.25
8/7/2008,1266.07,4523.85,3523.37,21.15,5873.5
8/8/2008,1296.32,4529.5,3533.14,20.66,5904
8/11/2008,1305.32,4620.4,3588.46,20.12,5991.7
8/12/2008,1289.59,4552.25,3557.45,21.17,5935.15
8/13/2008,1285.83,4529.05,3560.53,21.55,5916.35
8/14/2008,1292.93,4430.7,3493.49,20.34,5804.9
8/15/2008,1298.2,,,19.58,
8/18/2008,1278.6,4393.05,3454.22,20.98,5727.75
